,name,price,deskripsi,isi_deksripsi
44,Kondom Fiesta Party Pack Isi 12,Rp57.200 - Rp57.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM FIESTA PARTY PACK merupakan kondom yang terbuat dari latex alami dengan 4 aroma yang berbeda yang menyenangkan. Kondom ini memiliki diameter: 53 mm dengan tekstur bergaris dan disertai lubrikan non spermisidal sehingga pas dan nyaman dipakai.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**Alat Kesehatan & Medis Habis Pakai**Dus @ 12 Pieces**DKT International**Kemenkes RI: AKL21104511196"
45,Kondom Fiesta Passion Isi 3,Rp7.800 - Rp13.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Produk Konsumen**Pack Isi 3**DKT International"
46,Kondom Fiesta Strawberry Isi 12,Rp61.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM FIESTA STRAWBERRY merupakan kondom yang terbuat dari latex alami dengan aroma strawberry yang menyenangkan. Kondom ini memiliki diameter: 53 mm dengan tekstur bergaris dan disertai lubrikan non spermisidal sehingga pas dan nyaman dipakai.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Dus @ 12 Pieces**DKT International**Kemenkes RI: AKL21104511288"
47,Kondom Fiesta Ultra Safe Isi 3,Rp17.000 - Rp18.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM FIESTA ULTRA SAFE ISI 3 merupakan alat kontrasepsi yang memiliki jenis kondom ekstra yang memberikan pengamanan dan perlindungan untuk mencegah terjadinya kehamilan**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim.**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Dus Isi 3**DKT International**Kemenkes RI: AKL21104511368"
48,Kondom Fiesta grape Isi 3,Rp16.000 - Rp17.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,KONDOM FIESTA GRAPE ISI 3 merupakan alat kontrasepsi berbentuk kondom dengan aroma buah anggur berbahan lateks alami yang dapat menambah kenikmatan dan kenyamanan saat berhubungan.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim.**Digunakan pada kelamin pria saat berhubungan intim**Alat Kesehatan & Medis Habis Pakai**Dus isi 3**DKT International**Kemenkes RI: AKL21104713156
49,Kondom Okamoto Aloe isi 2,Rp41.900 - Rp59.000,Deskripsi**Indikasi Umum**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Kondom Okamoto 0.03 Aloe merupakan salah satu varian kondom okamoto yang mengandung Aloe Essence yang dapat mencegah terjadinya iritasi dan menjaga kelembapan kulit Anda dan pasangan ketika berhubungan. Kondom ini terbuat dari bahan dasar Latex yang lembut dan tidak berbau karet melain beraroma Aloe Vera yang menenangkan selain itu, kondom ini juga didesain sangat tipis sekitar 30 microns setara dengan 0.03 mm walaupun tipis kondom ini aman dan tidak mudah bocor / rusak.**Alat kontrasepsi**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**Alat Kesehatan & Medis Habis Pakai**Pack @ 2 Pieces**Ichiya Indonesia**Kemenkes RI: AKL 21104023171"
50,Kondom Okamoto Crown Isi 3,Rp19.700 - Rp26.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM OKAMOTO CROWN ISI 3 merupakan alat kontrasepsi berbentuk kondom dengan spesifikasi sangat tipis sehingga memberikan kenyamanan yang lebih maksimal saat berhubungan. Meskipun ukuran kondom ini sangat tipis, Anda tidak perlu khawatir akan kerusakan atau kebocoran kondom ini, karena kondom Okamoto terbuat dari bahan sheerlon yang merupakan material lateks yang kuat, fleksibel, dan lebih tipis dibandingkan material lateks lainnya.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim.**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3 Buah**Ichiya Indonesia**Kemenkes RI AKL21105012195"
51,Kondom Okamoto Harmony Isi 10,Rp41.100 - Rp79.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM OKAMOTO HARMONY ISI 10 merupakan alat kontrasepsi berbentuk kondom yang didesign khusus dengan tekstur Vibra-Ribbed yang dapat memberikan sensasi getaran-getaran lembut seperti vibrator. Terbuat dari sheerlon yang lebih lembut dari lateks biasa sehingga nyaman saat digunakan.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 10 Buah**Ichiya Indonesia**Kemenkes RI: AKL21105012197"
52,Kondom Okamoto Harmony Isi 3,Rp12.000 - Rp28.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM OKAMOTO HARMONY ISI 3 merupakan alat kontrasepsi berbentuk kondom yang didesign khusus dengan tekstur Vibra-Ribbed yang dapat memberikan sensasi getaran-getaran lembut seperti vibrator. Terbuat dari sheerlon yang lebih lembut dari lateks biasa sehingga nyaman saat digunakan.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Box 3 x 1**Ichiya Indonesia**Kemenkes RI: AKL21105012197"
53,Kondom Okamoto Roman isi 10,Rp39.900 - Rp54.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Produk Konsumen**Pack Isi 10**Ichiya Indonesia"
54,Kondom Okamoto Roman isi 3,Rp14.700 - Rp24.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Produk Konsumen**Pack Isi 3**Ichiya Indonesia"
55,Kondom Sagami Original 002 Isi 4,Rp158.700,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,KONDOM SAGAMI ORIGINAL 002 ISI 4 merupakan alat kontrasepsi dalam bentuk kondom dengan ukuran 0.02 mm di mana kondom ini memiliki ukuran yang sangat tipis untuk memberikan efek sentuhan seperti tidak menggunakan kondom dan menambah kepuasaan ketika berhubungan dengan pasangan anda.**Alat kontrasepsi**Sesuai kebutuhan. Digunakan saat berhubungan intim.**Digunakan pada kelamin pria saat berhubungan intim**Alat Kesehatan & Medis Habis Pakai**Pack isi 4**Sagami Rubber Industries**Kemenkes RI: AKL21104612308
56,Kondom Sagami Original 002 Isi 6,Rp217.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM SAGAMI ORIGINAL 002 ISI 6 merupakan alat kontrasepsi dalam bentuk kondom dengan ukuran 0.02 mm dimana kondom ini memiliki ukuran yang sangat tipis untuk memberikan efek sentuhan seperti tidak menggunakan kondom dan menambah kepuasaan ketika berhubungan dengan pasangan anda.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 6**Sagami Rubber Industries**Kemenkes RI: AKL21104612308"
57,Kondom Sagami Original 002L isi 12,Rp344.900 - Rp415.900,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**Alat Kesehatan & Medis Habis Pakai**Pack Isi 6**Sagami Rubber Industries**Kemenkes RI: AKL21104612308"
58,Kondom Sagami Xtreme Amino Gold Isi 10,Rp96.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM SAGAMI XTREME AMINO GOLD merupakan salah satu produk Kondom Sagami yang memiliki aroma Energy Drink Flavor (Aroma Minuman Berenergi), dimana aroma tersebut dapat membantu meningkatkan gairah Anda bersama pasangan ketika berhubungan. Kondom Sagami Xtreme Amino Gold juga memiliki fitur kondom ultra tipis namun tetap aman dan nyaman ketika digunakan. Kondom ini terbuat dari bahan lateks premium, tidak berbau karet dan tidak menimbulkan iritasi sehingga membuat anda dan pasangan merasa aman dan nyaman ketika berhubungan.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**Alat Kesehatan & Medis Habis Pakai**Pack isi 10 pieces**Sagami Rubber Industries**Kemenkes RI: AKL 21104125789"
59,Kondom Sagami Xtreme Dotted Isi 10,Rp50.800 - Rp84.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 10 Pcs**Sagami Rubber Industries**Kemenkes RI: AKL21104125790"
60,Kondom Sagami Xtreme Dotted S Isi 3,Rp26.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Kondom Sagami Xtreme Dotted S Isi 3 merupakan alat kontrasepsi dalam bentuk kondom gerigi dilengkapi dengan bintil-bintil yang halus dan lembut untuk memberikan sensasi dan kenikmatan yang maksimal.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim.**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3 Pcs**Sagami Rubber Industries**Kemenkes RI: AKL21104125790"
61,Kondom Sagami Xtreme Dotty G Mint Isi 10,Rp96.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KONDOM SAGAMI EXTREME DOTTY G MINt merupakan salah satu produk Kondom Sagami yang memiliki spearmint flavor dan cooling feeling yang dapat membantu memberikan aroma mint segar dengan sensasi dingin menggelitik untuk menambah kepuasaan bersama pasangan anda. Kondom Sagami Xtreme Dotty G ini terbuat dari bahan lateks alami premium yang aman saat digunakan karena tidak berbau karet dan tidak menimbulkan iritasi sehingga membuat anda dan pasangan merasa aman dan nyaman ketika berhubungan.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**Alat Kesehatan & Medis Habis Pakai**Pack isi 10 pieces**Sagami Rubber Industries**Kemenkes RI: AKL 21104125790"
62,Kondom Sagami Xtreme Superthin Isi 3,Rp25.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Kondom Sagami Xtreme Superthin XS Isi 3 merupakan alat kontrasepsi dalam bentuk kondom dengan ukuran 0.02 mm di mana kondom ini memiliki ukuran yang sangat tipis untuk memberikan efek sentuhan seperti tidak menggunakan kondom dan menambah kepuasaan ketika berhubungan dengan pasangan anda.**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3 Pcs**Sagami Rubber Industries**Kemenkes RI AKL21104612310"
63,Kondom Simplex Black Panther isi 12,Rp29.100 - Rp62.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 12**Vonix Latexindo**Kemenkes RI: AKD21105900330"
64,Kondom Simplex Black Panther isi 3,Rp9.700 - Rp14.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3**Vonix Latexindo**Kemenkes RI: AKD21105900330"
65,Kondom Simplex Deluxe Red isi 12,Rp29.800 - Rp50.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 12**Vonix Latexindo**Kemenkes RI: AKD21105900335"
66,Kondom Simplex Deluxe Red isi 3,Rp8.600 - Rp16.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3**Vonix Latexindo**Kemenkes RI: AKD21105900335"
67,Kondom Simplex Extra Long Love Isi 3,Rp9.700 - Rp13.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3**Vonix Latexindo**Kemenkes RI: AKD21105900338"
68,Kondom Simplex Long Love Isi 3,Rp9.700 - Rp17.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"KONDOM SIMPLEX LONG LOVE ISI 3 merupakan alat kontrasepsi yang di gunakan oleh pria**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack @ 3 Pieces**Vonix Latexindo"
69,Kondom Simplex Long Love isi 12,Rp35.400 - Rp44.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 12**Vonix Latexindo**Kemenkes RI: AKD21105900338"
70,Kondom Simplex Stallion Isi 3,Rp7.700 - Rp17.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3**Vonix Latexindo**Kemenkes RI: AKD21105900337"
71,Kondom Simplex Strawberry Fragrance isi 3,Rp7.100 - Rp14.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Alat kontrasepsi**Latex**Sesuai kebutuhan. Digunakan saat berhubungan intim**Digunakan pada kelamin pria saat berhubungan intim**Alat Kontrasepsi ini tidak memberikan proteksi 100% pada kehamilan, infeksi HIV, dan penyakit menular seksual. Hanya digunakan untuk 1 kali pakai**-**-**Alat Kesehatan & Medis Habis Pakai**Pack Isi 3**Vonix Latexindo**Kemenkes RI: AKD21105900336"
