,name,price,deskripsi,isi_deksripsi
62,Betominplex 100 Tablet Botol,Rp16.200 - Rp31.500,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Mencegah & mengobati defisiensi vitamin B**Vitamin b komplek**Sehari sekali 1 kaplet**Dikonsumsi bersamaan dengan makanan atau tidak**Vitamin & Suplemen**Dus, Botol @ 100 Tablet Salut Gula**Artois Pharmaceutical**BPOM: SD161549581"
63,Cobazim 3000 mcg 4 Kapsul,Rp56.600 - Rp63.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**Anorexia, Malnutrisi, Anemia Pernisiosa**Coenzyme B12 3000 mcg**1-6 mg per hari**Sesudah makan**hentikan pemakaian jika terjadi reaksi alergi**hipersensitif**reaksi alergi**Obat Keras (Merah)**1 Dos Isi 25 Strip X 4 Tablet**Interbat**BPOM: DKL7617625401B1"
64,Natur-E Active Beauty Natural Vitamin E 300 IU 16 Kapsul,Rp37.100 - Rp40.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NATUR-E 300 IU 16 KAPSUL merupakan suplemen yang mengandung Vitamin E. Suplemen ini digunakan untuk membantu memenuhi kebutuhan vitamin E.**Membantu memelihara kesehatan kulit**Vitamin E 300 IU**1 kali per hari**Sesudah makan**Hipersensitif terhadap vitamin E**Vitamin & Suplemen**Dus, 4 Strip @ 4 Kapsul Lunak**Darya Varia Laboratoria**BPOM: SD161348491"
65,Natur-E Active Beauty Natural Vitamin E 300 IU 32 Kapsul,Rp62.100 - Rp87.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Natur-E Active Beauty Natural Vitamin E 300 IU 32 Kapsul merupakan suplemen yang mengandung Vitamin E. Suplemen ini digunakan untuk membantu memenuhi kebutuhan vitamin E.**Membantu memelihara kesehatan kulit.**Natural Vitamin E 300 IU**1 kali per hari**Dikonsumsi sesudah makan.**Simpan pada suhu 25-30 C dan terlindung dari cahaya. Hentikan penggunaan jika timbul reaksi alergi.**Vitamin & Suplemen**Dus, 8 Strip @ 4 Kapsul Lunak**Darya Varia Laboratoria**BPOM: SD161348491"
66,Natur-E Skin Start Natural Vitamin E 100 IU 32 Kapsul,Rp36.500 - Rp50.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NATUR-E 100 IU mengandung vitamin E alami dari minyak biji gandum dan minyak biji bunga matahari untuk merawat kesehatan dan kecantikan kulit. Vitamin E (tokoferol) merupakan zat gizi yang penting karena mempunyai sifat anti-oksidan sehingga dapat mencegah atau menghambat terjadinya penyakit degeneratif. Secara fisik vitamin E larut dalam lemak dan tidak dapat disintesa oleh tubuh sehingga harus dikonsumsi dari makanan dan suplemen. Vitamin E mudah teroksidasi sehingga dapat melindungi senyawa lain dari oksidasi dan sebagai pertahanan utama melawan oksigen perusak, lipid peroksida, dan radikal bebas serta menghentikan reaksi berantai dari radikal bebas.**Membantu memelihara kesehatan kulit**Vitamin E 100 IU**Pemeliharaan : 1-3 kapsul lunak (100-300 IU) perhari**Sesudah makan**Hipersensitif terhadap vitamin E. Simpan dibawah 30 C, terlindung dari cahaya matahari langsung.**Vitamin & Suplemen**Dus, 8 Strip @ 4 Kapsul**Darya Varia Laboratoria**BPOM: SD041317161"
67,Neurosanbe 10 Tablet,Rp15.300 - Rp20.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NEUROSANBE merupakan kombinasi dari vitamin B1, B6, dan B12. Vitamin ini digunakan untuk pengobatan defisiensi Vitamin B1, B6, dan B12 yang berkaitan dengan kesehatan saraf, seperti pegal-pegal otot dan kesemutan, serta anemia.**Untuk pengobatan kekurangan Vitamin B1, B6 dan B12 seperti pada polineuritis.**Vitamin B1 100 mg, Vitamin B6 200 mg, Vitamin B12 200 mcg**1 kali sehari, 1 tablet**Sebelum atau sesudah makan, dapat bersama makanan untuk mengurangi ketidak-nyamanan pada saluran cerna.**Sebaiknya tidak digunakan untuk pasien yang sedang menerima terapi levodopa**Penderita yang hipersensitif dengan komponen obat ini**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Sindrom neuropati akibat penggunaan Vitamin B6. Reaksi alergi**Obat Bebas (Hijau)**Dus, 10 Strip @ 10 Tablet Salut Selaput**Sanbe Farma**BPOM: DBL7822221817A1"
68,Nutrimax B Complex 30 Tablet,Rp172.000 - Rp175.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX B COMPLEX mengandung semua jenis vitamin B dengan komposisi seimbang yang bekerja sinergis memenuhi kebutuhan tubuh, dengan teknologi film coating untuk menghindari kerusakan vitamin B akibat suhu. Vitamin B merupakan vitamin larut air yang mudah dikeluarkan dari tubuh, konsumsi setiap hari untuk memenuhi kebutuhan vitamin B Anda. Manfaat : - Sebagai nutrisi otak & sistem saraf (Neurotropik) guna membantu mengatasi kelelahan serta stres fisik dan mental. - Membantu metabolisme zat gizi untuk menyediakan energi bagi tubuh. - Membantu proses pembentukan sel darah merah. - Membantu meningkatkan nafsu makan. - Membantu menjaga kesehatan kulit, rambut, liver dan jantung.**Suplemen untuk membantu memenuhhi kebutuhan vitamin B kompleks**Tiap tablet mengandung : Vitamin B1(Thiamine HCl) 50 mg, Vitamin B2 (Riboflavin) 50, Vitamin B3 (Niacinamide) 50 mg, Vitamin B5 (Pantothenic acid) 50 mg, Vitamin B6 (Pyridoxine HCl) 50 mg, Folic Acid 400 mcg, Vitamin B12 (Cyanocobalamin) 50 mcg, Biotin 50 mcg, Inositol 50 mg, PABA 50 mg, Choline 50 mg**1-2 tablet per hari sesudah makan Dianjurkan bagi yang memiliki aktifitas tinggi, sering mengalami stress, makan tidak teratur, cepat lelah dan pegal-pegal, peminum alkohol dan perokok, sedang dalam terapi obat-obatan antibiotik dan obat TBC.**Diminum setelah makan pagi atau makan siang**Vitamin & Suplemen**Botol @ 30 Tablet**Suryaprana Nutrisindo**BPOM: SI024502811"
69,Samco B Complex + B12 100 Kapsul,Rp22.600 - Rp28.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Vitamin B complex dan vitamin b12 merupakan vitamin yang larut dalam air dan memegang peranan penting dalam metabolisme sel dalam tubuh, terutama pengaruhnya pada sintesis dan regulasi DNA serta pada sintesis asam lemak dan produksi energi. Vitamin B complex dan vitamin b12 merupakan kumpulan senyawa-senyawa yang terhubung secara kimia, yang semuanya memiliki aktivitas sebagai vitamin.**Mengatasi kekurangan Vitamin B di dalam tubuh dan membantu memenuhi kebutuhan Vitamin B Complex dan B12**Vitamin B1 2 mg, Vitamin B2 2mg, Vitmain B6 2mg, Vitamin 12 2 mg, Kalsium Pantotenat 10 mg, Nikotinamida 20 mg, dan Asam Folat 0,134 mg.**1 tablet sehari**Diminum sesudah makan**Mual, muntah, diare, sakit perut, Sensasi panas.**Vitamin & Suplemen**Dus, botol plastik @ 100 kaplet salut gula**Samco Farma**BPOM: SD181553291"
70,Vitamin B Complex IPI 90 Tablet,Rp10.000 - Rp10.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Vitamin B Kompleks IPI adalah vitamin yang mengandung vitamin B1, B2, B6, kalsium panthothenate, dan nicotinamide. Berfungsi untuk memenuhi kebutuhan vitamin B kompleks yang penting untuk metabolisme kabohidrat dan protein dalam tubuh.**Membantu memenuhi kebutuhan Vitamin B Kompleks.**Vitamin B1 Mononitrate, Vitamin B2, Vitamin B6 HCl, Calcium Panthothenate, Nicotinamide**1 tablet sehari**Berikan sesudah makan**Hati-hati pada pasien yang mendapat levodopa.**Sakit kepala dan mual, mati rasa pada tangan dan kaki.**Vitamin & Suplemen**Botol @ 90 Tablet**Supra Ferbindo Farma**BPOM: SD141546221"
71,Vitamin B1 50 mg 10 Tablet,Rp1.600 - Rp4.100,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"memenuhi kebutuhan vitamn b1**thiamin hcl**Sesuai kebutuhan atau atas anjuran dokter**sesudah makan**Vitamin & Suplemen**Dus, Botol @ 100 Tablet**Generic Manufacturer**BPOM: SD161548071**) Obat ini merupakan obat Generik. Nomor Registrasi dapat berbeda sesuai dengan ketersediaan stok Apotek."
72,Vitamin B12 50 mcg 10 Tablet,Rp1.200 - Rp1.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"VITAMIN B12 merupakan tablet yang digunakan untuk memenuhi kebutuhan vitamin B12 di tubuh.**berguna untuk kesehatan jaringan saraf, fungsi otak, dan memproduksi sel darah merah.**Vitamin B12 50 mcg**1 kali sehari 1 tablet**Dikonsumsi setelah makan**Vitamin & Suplemen**Dus, 10 Tablet @ 10 Tablet**Generic Manufacturer**BPOM: SD161548411"
73,Vitamin B12 IPI 45 Tablet,Rp5.600 - Rp6.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Kontra Indikasi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"VITAMIN B12 IPI digunakan untuk membantu memenuhi kebutuhan vitamin B12**Membantu memenuhi kebutuhan vitamin B12**Vitamin B12**Dewasa : 50-100 mcg/hari. Anak-anak : 5-30 mcg/hari. Atau menurut petunjuk dokter**sesudah makan**Hipersensitivitas**Vitamin & Suplemen**Dus, pot plastik @ 45 tablet**Supra Ferbindo Farma**BPOM: SD141546081"
74,Vitamin E 50 IU IPI 30 Tablet,Rp8.300 - Rp10.000,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu memenuhi kebutuhan vitamin E, membantu memelihara kesehatan kulit, suplementasi vitamin E.**Vitamin E 50 mg (setara 50 IU)**1 x sehari 2 tablet**Sesudah makan**Vitamin & Suplemen**Botol @ 30 Tablet**Supra Ferbindo Farma**BPOM: SD211595851"
75,Arkavit 10 Tablet,Rp3.100 - Rp16.400,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu memenuhi kebutuhan vitamin B kompleks**Thiamin HCl 2 mg, Riboflavin 2 mg, Piridoksin HCl 2 mg, Kalsium Pantotenat 10 mg, Nikotinamida 20 mg.**-**sesudah makan**-**-**-**Vitamin & Suplemen**-**Balatif**BPOM: SD061525081"
76,Avogen E 30 Kapsul,Rp182.900 - Rp211.300,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Merupakan perawatan kulit sempurna dari dalam untuk mengatasi problem penuaan dini.**Biogenic Amins : 280 mg, Vitamin E : 75 mg, Vitamin C : 60 mg, Lycopene : 50 mg, Carrot Extract (Betacarotene) Equiv With Betacarotene 1000 IU, Opc Of Grape Seed 95% : 80 mg, Zinc (As Zinc Chelate) : 15 mg, Selenium : 250 mg, Rose Hips :10 mg, Gotu Cola : 30 mg, Aloe Vera Extract : 30 mg**2 x 1 kapsul /hari setelah makan selama 1-2 bulan. Setelah terasa manfaatnya, dilanjutkan dosis perawatan cukup 1 kapsul /hari setelah makan secara teratur.**Vitamin & Suplemen**Dus, 30 kapsul @ 655 mg**avopharm**BPOM: SI154306391"
77,Avogen E Kapsul,Rp6.200 - Rp6.800,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Merupakan perawatan kulit sempurna dari dalam untuk mengatasi problem penuaan dini.**Biomarine protein :280mg, Vitamin E (d-alpha tocopheryl acetate). :25mg, Vitamin C (ascorbic acid): 60mg, Ekstrak carrot (betacarotene) :50mg, (setara dengan betacarotene 1000 IU) Selenium :.0,20mg**2 x 1 kapsul /hari setelah makan selama 1-2 bulan. Setelah terasa manfaatnya, dilanjutkan dosis perawatan cukup 1 kapsul /hari setelah makan secara teratur.**Vitamin & Suplemen**Dus, 30 kapsul @ 655 mg**Navita Inti Prima**BPOM: SI154306391"
78,Beneuron 10 Tablet,Rp6.600 - Rp10.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"BENEURON 10 TABLET mengandung vitamin B1, B6 dan B12. Obat ini digunakan untuk mengatasi gangguan saraf tepi dan kekurangan vitamin B**Kelainan saraf Anemia Kekurangan vitamin b12 Gangguan neurologis Masalah jantung Defisiensi tiamin Komplikasi kehamilan Kejang Kelainan saraf Masalah mental Anemia Kejang Homocystinuria Kekurangan vitamin b12 Anemia pernisiosa**Vitamin B1 100 mg, Vitamin B6 200 mg, vitamin B12 200 ug**1 x sehari 1 tablet**Bersama makanan**Vitamin B6 dosis tinggi menurunkan aksi Levodopa.**Hipersensitivitas**Kegelisahan Gatal kulit Kesulitan dalam menelan Batuk Kesulitan bernafas Berkeringat Perasaan kehangatan Kelembutan ringan atau pengerasan di tempat suntikan Masalah pernapasan Tekanan darah rendah**Obat Bebas (Hijau)**1 box 100 tab**Bernofarm**BPOM: DBL8502308016A2"
79,Betamin 100 mg 100 Tablet,Rp33.100 - Rp55.700,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Kekurangan vitamin B1, gangguan urat syaraf, nyeri urat syaraf, radang urat syaraf, rematik sendi dan otot, nyeri otot, skiatika letih setelah bekerja keras, kurang nafsu makan, BB menurun, beri-beri, gangguan fungsi jantung**Vitamin B1 100 mg**Pengobatan : 2-3 kali sehari 1 tablet. Pencegahan : 1 kali sehari 1 tablet**Vitamin & Suplemen**Tablet 100 Mg X 12 X 100**Samco Farma**BPOM: SD151547551"
80,Betominplex 100 Tablet Sachet,Rp13.500 - Rp21.500,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Suplementasi vitamin B**Vitamin & Suplemen**Toples, 15 Sachet @ 100 Tablet salut gula**Artois Pharmaceutical**BPOM: SD191554041"
81,Biomex 10 Tablet,Rp7.000 - Rp11.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**anemia pernisiosa, megaloblastik dan hiperkromik, pasca operasi lambung, astenia, neuritis, polineuritis, beri-beri, paralisis, pasca infeksi dan pasca poliomielitis, skiatika, lubago, neuritis optika, neuralgia, neuropati diabetika, neuritis pada kehamilan, parestesia, pusing, emesis gravidarum, neuritis pada reumatik, keracunan alkohol, depresi psikis, delirium tremens.**Vit.B1 100 mg, vit.B6 200 mg, vit.B12 300 mcg**Pengobatan: 3 kali sehari 1-2 tablet. pencegahan: 1 tablet per hari.**Sebelum atau sesudah makan, dapat bersama makanan untuk mengurangi ketidaknyamanan saluran cerna.**hentikan pemakaian jika reaksi alergi muncul**hipersensitif**hipervitaminosis, reaksi alergi**Obat Bebas (Hijau)**Box isi 3 strip @ 10 tablet**Actavis**BPOM: DBL7205512817A1"
82,Bioron 10 Tablet,Rp9.400 - Rp14.300,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,-**Tiap tablet mengandung : - Thiamine HCl (Vitamin B1) 100 mg - Pyridoxine HCl (Vitamin B6) 200 mg - Cyanocobalamin (Vitamin B12) 200 mcg**-**-**-**-**-**Obat Bebas (Hijau)**-**Phapros**BPOM: DBL9119907716A1
83,Blackmores Multi B Performance 62 Tablet,Rp292.100 - Rp378.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"BLACKMORES MULTI B PERFORMANCE merupakan suplemen yang mengandung kombinasi vitamin, mineral dan herbal untuk untuk membantu memelihara kesehatan orang yang aktif.**Membantu memelihara kesehatan orang yang aktif.**Vitamin B1 67 mg, Vitamin B2 10 mg, Nicotinamide 100 mg, Vitamin B5 69 mg, Vitamin B6 21 mg, Vitamin B12 30 mcg, Vitamin H 20 mcg, Asam askorbat 250 mg, Vitamin E 50 IU (34 mg), Magnesium 29 mg, Kalsium 37 mg, Kalium 34 mg, Asam folat 150 mcg, Ekstrak Avena sativa (oats) setara dengan biji kering 250 mg, Ekstrak Passiflora incarnata (passion flower) 100 mg, Lecitin 50 mg, Kolin bitartrat 25 mg, Inositol 25 mg.**Dewasa : 1-2 tablet sehari setelah makan, atau sesuai petunjuk dokter.**Dikonsumsi setelah makan, atau sesuai petunjuk dokter.**- Tidak dianjurkan dikonsumsi setelah pukul 16.00 karena dapat menyebabkan sulit tidur (terkecuali bagi mereka yang bekerja malam hari). - Mengandung gluten (tidak dianjurkan bagi yang sensitif kepada gluten). - Suplementasi Vitamin B2 (riboflavin) dapat mengakibatkan perubahan warna urin menjadi kuning muda (bersifat sementara dan tidak membahayakan).**Vitamin & Suplemen**Botol @ 62 Kapsul**Kalbe Blackmores Nutrition**BPOM: SI164507121"
84,Corsaneuron 10 Tablet,Rp5.900 - Rp10.700,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Defisiensi vit B1, B6, B12 seperti pada plineuritis dan neuralgia.**Vit B1 100 mg, vit B6 200 mg, vit B12 200 mcg**1 tablet per hari**Bersama makan**Obat Bebas (Hijau)**1 Dos Isi 10 Strip X 10 Tablet**Corsa**BPOM: DBL8304300917A1"
85,Dalfarol 200 IU 4 Kapsul,Rp15.000 - Rp17.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"DALFAROL 200 IU KAPSUL merupakan suplemen yang mengandung Vitamin E. Suplemen ini digunakan untuk membantu memenuhi vitamin E, sebagai antioksidan tubuh serta terapi suportif pada kardiovaskular.**Terapi suportif untuk penyakit2 KardioVaskular, deposisi Kolesterol dalam arteri, Trombosis, Stroke, gangguan Fertilitas, Kelelahan/Fatigue, Distrofi Muskular, Neuralgia, menghambat proses aging/penuaan.**D-Alpha-Tocopherol 200 IU**200-400 iu/ hari.**Sesudah makan**Kelebihan vit E dapat mengurangi penyimpanan vit A.**hipersensitif**Penggunaan jangka lama dan dosis besar menyebabkan kelemahan otot, gangguan pencernaan.**Vitamin & Suplemen**Dus, 25 Strip @ 4 Kapsul**Darya Varia Laboratoria**BPOM: SD041319441"
86,Daneuron 10 Tablet,Rp4.000 - Rp7.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"DANEURON 10 TABLET mengandung zat aktif Thiamine Mononitrate, Pyridoxine Hydrochloride, dan Cyanocobalamin. Obat ini digunakan untuk perawatan rendahnya jumlah sel darah merah, defisiensi vitamin pada polineuritis anemia dan kondisi lainnya.**Pengobatan defisiensi vitamin Thiamine Mononitrate, Pyridoxine Hydrochloride, dan Cyanocobalamin seperti pada polineuritis**Thiamine Mononitrate (Vitamin B1) 100 mg, Pyridoxine Hydrochloride (Vitamin B6) 200 mg, Cyanocobalamin (Vitamin B12) 200 mcg**1 tablet/hari.**Bersama makan**Pasien yang sedang mendapat terapi levodopa**Hipersensitif**Feses berwarna hitam**Obat Bebas (Hijau)**Dus, 10 Strip @ 10 Tablet salut selaput**Hexpharm Jaya**BPOM: DBL0408510217A1"
87,Enervita B Complex Plus 30 Tablet,Rp59.600 - Rp91.200,Komposisi**Golongan Produk**Manufaktur**No. Registrasi,"Setiap Tablet Mengandung : Vitamin B1 10 mg, Vitamin B2 10 mg, Vitamin B3 20 mg, Vitamin B6 5 mg, Vitamin B12 12 mcg, Biotin 45 mcg, Folic Acid 400 mcg, Pantothenic Acid 20 mcg, Vitamin E 30 IU, Vitamin C 100 mg, Zinc 20 mg, Cooper 3 mg**Vitamin & Suplemen**Pacific Image Internasional**BPOM: SI044515681"
88,Eturol 400 IU 10 Kapsul,Rp64.300 - Rp92.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ETUROL 400 IU KAPSUL merupakan suplemen yang mengandung vitamin E. Suplemen ini digunakan untuk membantu memenuhi kebutuhan vitamin E tubuh**Sebagai antioksidan dan memelihara kesehatan.**D - alpha tocopherol 400 IU**1 kali sehari 1 kapsul**sesudah makan, pada waktu yang sama setiap harinya**hipersensitivitas**Eturol cukup aman dipakai baik untuk orang dewasa, maupun usia lanjut**Vitamin & Suplemen**Kapsul 400 Mg 10 X 10**Dipa Pharmalab Intersains**BPOM: SD051323221"
89,Ever E 250 IU 30 Kapsul,Rp68.200 - Rp82.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"EVER E 250 MG KAPSUL merupakan suplemen yang mengandung Vitamin E. Ever E bersifat antioksidan yang berfungsi meredam efek radikal bebas. Suplemen ini digunakan untuk membantu memenuhi kebutuhan vitamin tubuh dan memelihara kesehatan kulit.**Membantu memelihara kesehatan kulit**Vitamin E natural 250 IU**1 kali sehari 1 kapsul**Di berikan bersama makanan**Simpan di tempat sejuk dan kering.**Reaksi alergi**Vitamin & Suplemen**Dus, Botol @ 30 kapsul**Konimex**BPOM: SI044313951"
